timestamp,id,text,favorite_count,retweet_count,hashtags
Sat Aug 12 23:43:53 +0000 2017,896517628998684672,WE WENT OUTSIDE. AND PLAYED. WITH THE BALL. i was hesitant. to give it back. after i got it. but. i had to. to keep playing. IT WAS SPLENDID,10813,1471,
Sat Aug 12 20:26:11 +0000 2017,896467872607870976,the human. turned off the tv. then lied down. beside me. i don't think. everything. is okay,14399,2798,
Fri Aug 11 22:05:38 +0000 2017,896130514783883264,ok. let me summarize. we went. on a big walk. to some water. that i splish splashed in. then. we walked back. it was. dare i say. magical,12930,1785,
Fri Aug 11 18:08:01 +0000 2017,896070716637945856,HUMAN. CAME HOME. NOW I AM IN THE CAR. FRONT SEAT. WINDOW DOWN. TONGUE OUT. IN THE WIND. TO WHAT. DO I OWE. SUCH A PLEASURE,13458,1922,
Fri Aug 11 15:15:36 +0000 2017,896027327771160580,human said. they could be home. from. wherever they go. a little early. today. and we will go. on an adventure. the tail is blurry,10429,1267,
Fri Aug 11 00:10:38 +0000 2017,895799584466903040,i collected. all of my. tennis balls. and did an experiment. how many. could i hold. in my mouth. at once? turns out. one. i will improve,16944,2958,
Thu Aug 10 19:10:57 +0000 2017,895724167689056256,reporting live. from. the couch. mid. afternoon snooze? i think so,5826,794,
Thu Aug 10 14:13:07 +0000 2017,895649214033780742,you cannot. spoil me. if i already. deserve the world,11954,3330,
Thu Aug 10 02:49:01 +0000 2017,895477055776845828,i'd buy. a boumcy castle. i heard. they're fun. and shoes. aren't necessary. which is cool. because i. never wear shoes. anyway,6188,638,
Thu Aug 10 02:45:51 +0000 2017,895476256443166720,i think. i'd be very. irresponsible. with money. so i'm glad. i have none,11444,2657,
Wed Aug 09 15:02:57 +0000 2017,895299366696755200,gary. {the squirrel. i named. gary) hurled an acorn. that hit me. square. on the noggin. this morning,9534,1293,
Wed Aug 09 00:28:32 +0000 2017,895079310402310148,human. gave me. an extra long hug. followed by. direct eye contact. these are. undiscussed signals. but i think. we're on. the same page,14094,2291,
Tue Aug 08 23:30:56 +0000 2017,895064816611606528,i didn't think. i'd have. to say this. again https://t.co/51pJhp82FV,12475,3279,
Tue Aug 08 01:40:18 +0000 2017,894734987051847682,my time. it has come https://t.co/DRVqUmMHqo,6364,931,
Tue Aug 08 01:01:07 +0000 2017,894725124414418945,i promise. (pawmise. if you will). i don't mean. to always lie down. in the most. inconvenient places. it just. kinda happens,10403,1758,
Mon Aug 07 18:49:42 +0000 2017,894631655398404096,it. is raining. the outside. is wet. i will. hold it. until the sun shines. across these lands. once more,8568,1320,
Mon Aug 07 02:25:34 +0000 2017,894383990651719680,all aboard. to snoozetown. first stop. i love you,12034,3096,
Mon Aug 07 00:57:26 +0000 2017,894361810345787392,i've. gotten bigger. but the human. has always been. the same size. at this rate. i will soon. control the household,31761,6544,
Sun Aug 06 15:21:29 +0000 2017,894216865077186563,i would like. your attention. please... not because. i'm about. to say something. important. i just like attention,14514,4130,
Sun Aug 06 00:55:27 +0000 2017,893998923995648001,when i'm. an older. established pup. i will live. a life. of luxury. sandy walks. by the big pond. i can see it. now,8456,1106,
Sat Aug 05 16:51:49 +0000 2017,893877213862428674,i'd say. i'm fairly. aerodynamic,5001,536,
Sat Aug 05 04:29:55 +0000 2017,893690508102520832,in case. you didn't. hear it. yet. i love you,9106,2418,
Sat Aug 05 00:32:26 +0000 2017,893630741753589760,if i am. overlooked. i will notify. the human. via a series. of discreet borks. the offender. will be removed. from the house. immediate,7810,819,
Sat Aug 05 00:29:10 +0000 2017,893629921179914244,human. is having. a get-together. tonight. i will sit. politely. by the front door. awaiting. all the head pats. and chin scritches,15057,1960,
Fri Aug 04 14:34:33 +0000 2017,893480279066718210,sometimes. i feel bad. about sleeping in. then. i remember. my responsibilities. are minimal,12614,2438,
Fri Aug 04 02:16:33 +0000 2017,893294557647052800,between. laying down. in many different places. and waiting. for the human. to come home. i. was so productive. today,9167,1385,
Wed Aug 02 23:37:51 +0000 2017,892892230624702464,no no. you do not. simply. stop petting me,8236,1390,
Wed Aug 02 17:53:05 +0000 2017,892805467881254912,every time. you shake. my paw. a contractual. agreement. is formed,11508,2123,
Wed Aug 02 04:31:53 +0000 2017,892603837550215168,we're going. on a night walk. this is big news. i get. to wear. my flashy jacket,7925,811,
Wed Aug 02 04:25:59 +0000 2017,892602351554445312,you ever. wake up. in the middle. of the night. and think.. why?,6574,1570,
Wed Aug 02 02:02:33 +0000 2017,892566256116793344,alert. breaking news. i love you,32268,10118,
Tue Aug 01 21:09:39 +0000 2017,892492547943170054,"you say. 'whoa dog. how do you. eat. so fast."" i say. ""what was. my time. i can surely. go faster""",10054,1575,
Tue Aug 01 16:31:44 +0000 2017,892422607655579649,you. can measure. my love. in tail thuds. against the floor. per minute,12578,2622,
Tue Aug 01 01:44:19 +0000 2017,892199280555036672,a rule. i live by. is. if the crack. in the door. is shnoop wide. or bigger. i am entering,12959,2372,
Mon Jul 31 22:06:27 +0000 2017,892144453254828033,correct me. if i'm wrong. but. i think. i would like. a hug,15291,5445,
Mon Jul 31 17:17:39 +0000 2017,892071773138714624,boops. not nukes,12165,4421,
Mon Jul 31 02:03:51 +0000 2017,891841808573104128,a new week. is upon us. or so i am told. human. time constructs. are confusing. i prefer. to break it down. into snoozes. and non-snoozes,11641,2540,
Sun Jul 30 21:19:08 +0000 2017,891770157441404928,how about. i only. use it. when i'm sharing my thoughts. and chasing my tail. at. the same time,3653,213,
Sun Jul 30 21:13:42 +0000 2017,891768789360136195,i! have discovered! a new! punctuation! not sure yet! what it means!,9248,1310,
Sun Jul 30 14:55:46 +0000 2017,891673678341165057,"gary. [the squirrel. i named. gary} is staring at me. through. the screen door. as if to say. ""bring it. young doggo""",8945,1361,
Sun Jul 30 03:07:36 +0000 2017,891495465937764353,i. am on the verge. of the snooze. just wanted. to mention. that i love you. like. big time,13495,2828,
Sat Jul 29 16:38:11 +0000 2017,891337064515600384,it took me. so long. to cover this house. with my love. and you just. vacuumed. it up,19830,4246,
Sat Jul 29 00:51:21 +0000 2017,891098786264645632,i have been. in an elevator. twice before. i can't believe. they build. a whole new room. while we're in. that box,10343,1626,
Fri Jul 28 22:01:32 +0000 2017,891056052455821312,sometimes. i grrbork. at the sky. in case. anybody. is listening,9212,1752,
Fri Jul 28 16:33:32 +0000 2017,890973507747807232,good luck. jax. i hope. you zoom again. soon https://t.co/JYhnV7Nkdl,3737,320,
Fri Jul 28 06:13:18 +0000 2017,890817421078011904,the human. just hugged me. extra hard. not sure. what i did. but i can snooze. soundly now,19069,3190,
Fri Jul 28 01:34:23 +0000 2017,890747228410839040,some days. i wonder. if i deserve. all these noggin pats. other days. i know i do,12969,2582,
Thu Jul 27 12:52:40 +0000 2017,890555537808556033,mornings. are usually. pretty open. for me. good sit over here. lie down over there. not. too busy,9805,1722,
Thu Jul 27 03:12:53 +0000 2017,890409628797980672,human. is sad again. two licks. on the hand. only a single pat. in return. i. will do better,102021,24458,
Wed Jul 26 01:10:04 +0000 2017,890016333173280769,"top. annoyances:

5. gary {the squirrel. i named. gary)
h. leash tangles
2. inside out. ear
2. fragile sticks
a. the hardwood
9. Keith Urban",14315,2893,
Tue Jul 25 02:01:44 +0000 2017,889666947318722564,sometimes. a drool occurs. without. provocation. one of. the greatest mysteries. of our time,5385,709,
Mon Jul 24 19:55:42 +0000 2017,889574833788506113,had. a mid-afternoon. run in. with gary. (the squirrel. i named. gary] he is well. and remains. elusive as h*ck,6533,908,
Mon Jul 24 05:05:09 +0000 2017,889350718532005888,"noise. has awoken me. possible sources:

2. world ending
d. no other. possibilities
5. definite apocalypse
3. wake. the human
a. immediate",17644,4740,
Mon Jul 24 00:33:58 +0000 2017,889282474576138241,i want. to. race a shark,5634,1050,
Sun Jul 23 21:00:00 +0000 2017,889228625366724608,told the human. we need. a costume. stat https://t.co/GCKcAbeepS,2270,160,
Sun Jul 23 01:16:45 +0000 2017,888930851760857089,i. am not happy. when the. attention. is dispersed,6025,1392,
Sat Jul 22 17:32:34 +0000 2017,888814036040732672,the. best walk. just occurred. saw like. 23 or 6. other dogs,8684,1365,
Sat Jul 22 00:27:30 +0000 2017,888556072696336384,excuse me. i just wanted. to. remind you. that. this love i have. is for you,8419,2497,
Fri Jul 21 14:25:00 +0000 2017,888404448053260289,just. lost my human. i borked. and borked. turns out. they were just. in a different room. alert level. back to green,26066,5349,
Wed Jul 19 03:51:13 +0000 2017,887520172743024644,just. woke up. from an unplanned snooze. and forgot. who i was. for a second. you know those snoozes,8821,1895,
Tue Jul 18 23:32:24 +0000 2017,887455039400398848,i. am exhausted. but. do not worry. loving you. is low effort,9765,2765,
Tue Jul 18 01:37:38 +0000 2017,887124167648268288,half. of this story. isn't true. i. can't talk yet,2429,161,
Tue Jul 18 01:34:52 +0000 2017,887123474522701824,a stranger. told me. i was a good dog. today. i was like. you don't know me. though. then. they said. you can talk?,5484,734,
Mon Jul 17 12:09:06 +0000 2017,886920693287354368,gary. {the squirrel. i named. gary) uses trees. to his advantage. i too. must learn. this tactic,6425,868,
Mon Jul 17 01:38:19 +0000 2017,886761953238155264,did someone say. game of bones? if so. if i may. i would like. to play,6040,1212,
Mon Jul 17 00:44:27 +0000 2017,886748395934711809,i. have been staring. at this skittle. under the fridge. for several eternities,7881,1392,
Mon Jul 17 00:02:16 +0000 2017,886737779601924100,good luck. mingus https://t.co/XIliiLoMe4,1917,170,
Sun Jul 16 19:12:21 +0000 2017,886664820883427330,i practice. my fancy walks. (skips. gallops. trots. et cetera} when you. are away. they're not good enough. to show you. just yet,6826,963,
Sun Jul 16 05:54:57 +0000 2017,886464150775398401,noise. has been neutralized. by that. i mean. i haven't. heard it again. snooze time. once more,3336,255,
Sun Jul 16 05:49:57 +0000 2017,886462889388802050,i. have been awokened. by a noise. must inspect. must resist. urge to bork up. the entire household,6099,895,
Sat Jul 15 17:40:34 +0000 2017,886279336726110208,i thought. they only offered. gray? https://t.co/kbJhNH5f1m,2700,179,
Fri Jul 14 02:14:25 +0000 2017,885683873157435392,"i sit. then i'm like. ""no feets. where are you going pal?""",4306,437,
Fri Jul 14 01:58:30 +0000 2017,885679866791833600,petition. to stop. my back feets. from sliding away. when i sit. on the hardwood floor,8433,1342,
Thu Jul 13 14:44:55 +0000 2017,885510356679917570,if you sit. on the floor. i. have to climb. in your lap. that is. the law,10670,2187,
Thu Jul 13 03:22:55 +0000 2017,885338724371922944,do not. forget. the goodnight noggin pat,6508,1073,
Wed Jul 12 16:28:30 +0000 2017,885174034660556802,"'jump."" is aggressive. i am. a docile being",2938,256,
Wed Jul 12 16:26:17 +0000 2017,885173479347286018,"i. do not. ""jump.' on the couch. i spring. gracefully",5648,782,
Wed Jul 12 12:24:52 +0000 2017,885112722937061376,it is morning. birbs. are chirping. sun. is shining. gonna be. a great day,4520,990,
Wed Jul 12 02:38:01 +0000 2017,884965038888370176,"things. that make me. smile:

5. sticks
f. my human
2. water {solid state)
2) good pats
b. overthrowing. the patriarchy 
1. long snoozes",12315,3436,
Tue Jul 11 20:54:36 +0000 2017,884878612943568897,one thing. i do. super well. is making sure. you know. of my presence,4512,693,
Tue Jul 11 02:18:15 +0000 2017,884597674711949312,i feel dog. in this chili's. tonight,5112,1517,
Tue Jul 11 00:03:06 +0000 2017,884563663281115136,what if. people. are actually. reading these. that would be. so embarrassing,5030,499,
Mon Jul 10 18:56:03 +0000 2017,884486393891782656,when the human. isn't home. to distract me. that is when. i think. my deep thoughts,5041,677,
Mon Jul 10 14:21:04 +0000 2017,884417191009038336,good morning. frens. i hope. you boop a shnoop. today,5323,1074,
Mon Jul 10 04:19:21 +0000 2017,884265765217738754,i can't. sleep. thinking about. what gary. [the squirrel. i named. gary} is up to,4408,551,
Mon Jul 10 00:03:46 +0000 2017,884201443418411008,today. i defeated. the sprinkler,5657,702,
Sun Jul 09 00:53:06 +0000 2017,883851470210256896,rumor has it. if you. pat. and boop. a dog. at the same time. the dog. will duplicate,18605,3931,
Sat Jul 08 19:18:08 +0000 2017,883767174690734080,i'm. just a dog. doing my best. to love you,6008,1430,
Sat Jul 08 00:07:47 +0000 2017,883477678401224704,WE WENT. TO THE PARK. THERE WERE OTHER DOGS. PRESENT. SNIFFED SOME BUTTS. WRESTLED. A LITTLE. not too much i'm sensitive. IT WAS WONDERFUL,8776,1279,
Fri Jul 07 22:28:04 +0000 2017,883452582420766720,leaving for. the car ride. now. i will tell you. all about it. when i return,3322,252,
Fri Jul 07 16:30:32 +0000 2017,883362606152650752,i. slept in. super late. to puppare. for the car ride. the tail. is wagging s'fast,4693,449,
Fri Jul 07 03:27:22 +0000 2017,883165519687426049,the human said. we could go. on a. car ride. tomorrow. when he gets home. and i'm. so happy. I cannot snooze,5572,579,
Fri Jul 07 00:43:50 +0000 2017,883124364241186816,pet me. like. one of your. good boys,7504,2352,
Thu Jul 06 22:39:09 +0000 2017,883092986304897026,please. respect my human. if. you do not. i will. bork you up. on previously unseen levels,7526,1592,
Thu Jul 06 14:07:28 +0000 2017,882964216080105474,gary (the squirrel. i named gary] is entirely. too fast. for me. i'm sad that. i can't catch him. but respectful. of his speed,7449,1247,
Thu Jul 06 01:07:42 +0000 2017,882767983168417792,it is. important. to note. how good. i truly am,4018,655,
Wed Jul 05 02:45:21 +0000 2017,882430167888605184,i absolutely. deserve. some good pats. after all that,5225,752,
Wed Jul 05 00:35:25 +0000 2017,882397468801064964,alright. you guys have. 2 hours. max. of the sky boom. nonsense. any longer. and there will be. a puprising,13667,3305,
Tue Jul 04 21:15:09 +0000 2017,882347070606200832,human invited. all the frens. over. one of them. is bound. to drop a hotdog,8008,1416,
Tue Jul 04 01:43:43 +0000 2017,882052269742718977,poured. some water. out of the bowl. for koko. also requested. a walking cart. for my birthday. not because i'm old. but because. i'm lazy https://t.co/BapgY3v07n,2712,202,
Mon Jul 03 18:27:15 +0000 2017,881942427430465536,love is love. is love. is love. is love. is love. is love. can be petted. and booped mid-stride. fill the world. with pups. far and wide,5952,1544,
Mon Jul 03 16:34:45 +0000 2017,881914115782045696,the walk. included. a brief swim. this morning. i haven't. stopped smiling. since,4332,412,
Mon Jul 03 05:14:43 +0000 2017,881742980427730944,cut it out. with your. premature sky booms,27126,8525,
Mon Jul 03 00:39:53 +0000 2017,881673817189482496,you ever. have a good yawn. but. halfway through it. you think. you might. get stuck? mouth open. super wide. forever,4162,666,
Sun Jul 02 17:37:44 +0000 2017,881567579025887233,a borkf. occurs. when i'm not. fully committed. to a bork,4186,633,
Sun Jul 02 03:07:33 +0000 2017,881348589896781824,i'll. tell you. about being happy. if you. tell me. how rainbows. make you feel,3183,535,
Sat Jul 01 20:55:03 +0000 2017,881254848506757120,sometimes. i doubt. what my puppose. is. then the human. smiles at me,6771,1522,
Sat Jul 01 01:01:48 +0000 2017,880954555734929408,remember. to. pet dog. tonight,5294,1265,
Fri Jun 30 22:49:19 +0000 2017,880921217724755970,my shnoop. cannot reach. this tennis ball. under the couch. i. will lie here. until someone. remedies. the situation,5462,890,
Fri Jun 30 02:06:44 +0000 2017,880608512178614273,snooze. you lose? please. a snooze. is always. a victory,12557,5327,
Thu Jun 29 13:28:50 +0000 2017,880417779056349184,today. is the day. i catch gary [the squirrel. that. i named gary) optimism. is key,3958,650,
Thu Jun 29 12:40:41 +0000 2017,880405661187805184,good morning. frens. i. just did. quite the stretchem,4413,664,
Thu Jun 29 01:54:50 +0000 2017,880243128501981184,is a dream. really a dream. if. it isn't. about. peanut butter?,2539,468,
Thu Jun 29 00:03:40 +0000 2017,880215152326582272,"my. most fancy. tricks. sorted by. difficulty:

3. snoozing
9. sit (a classic}
b. trot/advanced walk
2. The Fetch
3. roll
e. zoom (speedy)",5639,1113,
Wed Jun 28 01:45:09 +0000 2017,879878301359239168,when. a sad occurs. take a snooze. then. pet a dog. me.. preferably,6504,1644,
Wed Jun 28 01:05:07 +0000 2017,879868226926149633,did. a little trot today. like regular walking. but advanced. onlookers. were impressed. I know it,6662,1178,
Tue Jun 27 01:08:39 +0000 2017,879506730778021888,henlo. it's me. i love you,4516,1174,
Mon Jun 26 20:20:37 +0000 2017,879434242719178752,i try. to make sure. the house. is neat and tidy. for when. my human comes home. some days. this is. an unrealistic. expectation,3380,378,
Mon Jun 26 18:46:19 +0000 2017,879410512752234497,i will grr. if i sense. a danger. i. will grrbork. if the danger. is confirmed. usually. i am wrong. about what is. and what isn't. a danger,23922,6414,
Mon Jun 26 17:06:51 +0000 2017,879385480785211393,if. i'm hangin. with you. and my ear. is inside out. you better inform me,8465,2031,
Mon Jun 26 03:20:05 +0000 2017,879177419734867968,"""love. is complicated."" bullocks. just pick. somebody. and love them. for instance: i pick. all of you",6434,1551,
Sun Jun 25 19:11:04 +0000 2017,879054354682179585,my zooms. are improving. i know this. because. pics of me. are getting blurrier,5296,843,
Sun Jun 25 00:54:45 +0000 2017,878778455227289600,a pat. on the noggin. is worth. two. on the belly,3524,510,
Sat Jun 24 17:37:46 +0000 2017,878668483726381058,when. in doubt. bork it up,2767,624,
Fri Jun 23 20:35:17 +0000 2017,878350769782759424,sometimes. when i drink. water. i wish i had. a straw. like you. fancy hoomans,3009,420,
Fri Jun 23 16:01:38 +0000 2017,878281905669459969,good luck. shadow. fren https://t.co/M8rejPaydf,1124,58,
Thu Jun 22 18:10:18 +0000 2017,877951896459165696,do dogs dream? one. may ask. the answer? yes. you h*ckin bet mate. about what? says another. peanut butter. and. reciprocating love,3568,683,
Thu Jun 22 04:00:16 +0000 2017,877737980521177088,pick. something to appreciate. once. every hour. don't worry. it can be me. more than once,4381,988,
Tue Jun 20 22:13:42 +0000 2017,877288374662569985,i. will nudge you. so much. then act. like. it's something. besides attention. that i need,4537,849,
Tue Jun 20 05:52:46 +0000 2017,877041514882277376,up late. thinking about. all the toys. i hid. then. forgot about,3699,493,
Sun Jun 18 21:21:12 +0000 2017,876550386500239360,if i. lick your face. it means. you're doing. amazing,4777,913,
Sat Jun 17 18:46:55 +0000 2017,876149171249594368,frens. i have news. i'm in love. with the fine floof. across. the way,3958,501,
Fri Jun 16 04:26:18 +0000 2017,875570202183819265,THERE. IS THAT NOISE. AGAIN. TIME TO. RUN AROUND. THE ENTIRE HOUSE. BORK IT UP. TO PROTEC,21091,4770,
Wed Jun 14 20:59:11 +0000 2017,875095296522555397,"apparently. the ""best.' is unreachable. when all the dogs. are equally. perfect",1924,253,
Wed Jun 14 16:43:49 +0000 2017,875031031606161409,"i've decided. that today. i will surpass. 'good."" and be. the best",3906,902,
Mon Jun 12 19:32:28 +0000 2017,874348696019898372,you bet. i'm snoozin,2522,789,
Mon Jun 12 03:06:47 +0000 2017,874100642331189249,goodnight. everyone. if for some reason. you forgot. i. love you,3445,859,
Sun Jun 11 12:31:47 +0000 2017,873880440926597122,GUYS. i just. had a morning walk. almost. caught gary. (gary is. a squirrel that. i named gary} the life. is good,5078,687,
Sun Jun 11 03:16:10 +0000 2017,873740615414099969,you ever. want. something. so bad. you'd give all. your tennis balls. for it? that's me. right now. with watermelon,2900,406,
Sun Jun 11 03:10:16 +0000 2017,873739127954579456,one. small pet. for doggo. one giant boop. for pupkind,4661,1090,
Sat Jun 10 02:09:33 +0000 2017,873361462357577729,remember. to touch. a dog's ear. tonight. 2 days. of good luck. guarantee,4243,942,
Fri Jun 09 17:37:14 +0000 2017,873232531608535040,snoozes. are. so good. like wow,3026,966,
Fri Jun 09 01:34:27 +0000 2017,872990242218889216,"i. am. a strong proponent. of:

c. wags (good. ones)
2. cheese
III. invading spaces
7. stick
4. quests
7. peanut. butter yes
b. speedy zooms",14181,3135,
Thu Jun 08 14:46:37 +0000 2017,872827207131033600,will someone. take me. over the big water. so i. can join. the polling station. fun?,1883,132,
Wed Jun 07 22:38:04 +0000 2017,872583464515756032,i. just want. to share. all my happy. with my human,3149,675,
Wed Jun 07 01:45:34 +0000 2017,872268261014085637,i. love you. i love. you. i love you. *licks mirror*,2966,485,
Tue Jun 06 00:24:29 +0000 2017,871885468824219649,if i. enter the room. without knocking. i can assure you. it is. very important,3122,441,
Mon Jun 05 16:59:24 +0000 2017,871773461202571264,key. to my heart? the biggest. stick. in all. the land. just kidding. you already have. my heart,3807,810,
Sun Jun 04 01:38:49 +0000 2017,871179400733233153,i. am now. entirely. in the lap area. to the top. of the priorities. i go,2486,242,
Sun Jun 04 01:32:49 +0000 2017,871177889718435841,human. is sad once more. i. licked the hand. and nothing,3986,640,
Sat Jun 03 14:19:25 +0000 2017,871008422703116289,when. i smile. on my back. and my tongue. hangs out. THAT. is living,3518,629,
Fri Jun 02 13:26:06 +0000 2017,870632619444240384,just did. an inside zoomie. ears back. and everything,4481,768,
Fri Jun 02 02:56:48 +0000 2017,870474248288182272,can i get. two pats. and a. ric flair,1647,213,
Thu Jun 01 21:07:49 +0000 2017,870386423622500353,um. hi. please excuse. just wanted to say. i like the planet,4781,1327,
Thu Jun 01 10:33:51 +0000 2017,870226882800824321,what. is really. important. is that i. am super good,2627,436,
Wed May 31 06:17:01 +0000 2017,869799860798713856,oh no. not covfefe,3138,595,
Tue May 30 20:23:36 +0000 2017,869650523280084993,"click. the tweet 

ㅤㅤㅤㅤㅤㅤif. you love me   
ㅤㅤㅤㅤㅤㅤㅤㅤㅤ",3594,461,
Mon May 29 09:54:36 +0000 2017,869129842662531072,it is early. i am awake. who. knows why. maybe today. will. be extra good,2928,636,
Mon May 29 01:41:27 +0000 2017,869005737350934528,"so. so sorry. i forgot. to share thoughts. over. the weekend. i'll summarize:

2. STICK
f. SQUIRREL
8. FOOD
1. NOPE. STICK AGAIN
b. snooze",4410,773,
Fri May 26 23:02:52 +0000 2017,868241051168813056,very. very tired. today. exhausted. from being. so perfect. all the time,3967,1219,
Thu May 25 19:22:06 +0000 2017,867823104965435393,my tail. just spooked. me greatly,3738,696,
Thu May 25 14:54:14 +0000 2017,867755694174416896,bacon. ball,1203,90,
Thu May 25 14:53:29 +0000 2017,867755504315101184,hear. me out. a tennis ball. covered. in peanut butter. then wrapped. in bacon,2725,431,
Wed May 24 01:03:47 +0000 2017,867184317717499905,ok. but here's. the thing. i love you,3898,1367,
Tue May 23 19:04:29 +0000 2017,867093898803511296,still some. sadness around. i. can feel it. BUT. i will just. give the human. double. the attention. to make up. for it,3118,575,
Tue May 23 02:06:45 +0000 2017,866837776892928005,can i. have a piece? https://t.co/8eruPSh8J9,1096,51,
Tue May 23 01:43:28 +0000 2017,866831915139162112,i. love stories. i always. pretend to follow along. but sometimes. i get distracted. thinking about. peanut butter https://t.co/R29SkIvHcU,1886,175,
Tue May 23 01:37:45 +0000 2017,866830477998608384,my human. is sad again. i can tell. because. he only gave me. one pat. when i. put my head. in his lap,4009,599,
Mon May 22 18:36:34 +0000 2017,866724483691884544,i. get sad. when it rains. because. my zooms. are contained. to the indoors,4839,980,
Mon May 22 01:14:38 +0000 2017,866462273103114240,"good dogs:

4. lick
3) sit. sometimes
g. borkems
1. rollover (advanced)
3. eat things
a. zoom well
VI. know their. roman numerals
6. love",5442,1302,
Sun May 21 05:05:21 +0000 2017,866157945008140288,it is late. but i'm up. thinkin bout. what makes. ice cubes. so special,3558,699,
Sat May 20 15:04:22 +0000 2017,865946306740719617,yes. i have to work. on weekends. if by work. you mean. being. so good,3099,582,
Sat May 20 00:09:47 +0000 2017,865721178509516800,i guess. i could share. our secrets. here? but i don't think. anybody sees these. except. the blue birb,1429,81,
Sat May 20 00:04:30 +0000 2017,865719847631585281,dogs. we have. figured out happiness. if we. could talk. we'd tell you. all about it,2373,489,
Fri May 19 13:05:43 +0000 2017,865554059624759297,morning frens. today is good. i can. feel it,2197,544,
Fri May 19 01:13:23 +0000 2017,865374796087009281,the louder. i smack. my tail. against the floor. as i lay. on my side. the more. i love you,18423,4178,
Fri May 19 01:08:13 +0000 2017,865373494611193856,just got. a lengthy chin scritch. from my hooman. i'm. on top. of the world,2111,247,
Thu May 18 01:25:28 +0000 2017,865015448630329344,stressed? have a relax. take. deep breath. pet dog. repetition. is key,3042,991,
Thu May 18 00:08:20 +0000 2017,864996036800122880,but. i don't. have a car https://t.co/sKPV07MEEf,1110,59,
Wed May 17 22:17:31 +0000 2017,864968146473689089,i will. make it. impossible. to ignore. my presence. licks. borkems. nudges. tackles. i'll do it. all,2840,512,
Wed May 17 16:06:05 +0000 2017,864874674462896128,i. am walking. this is good. perhaps great even. the sun is warm. stick in my mouth. i will. trot now. because i'm so happy,3616,691,
Wed May 17 01:00:04 +0000 2017,864646668154744832,I. AM SO SICK. OF. just kidding i'm pretty. content right now,2312,366,
Tue May 16 00:46:50 +0000 2017,864280947264557058,i. circle an area. before. laying down. to show. the area. i know. my shapes,3734,702,
Mon May 15 19:33:35 +0000 2017,864202116340088833,"'don't. snooze your life. away."" ha. what a life. that would be",1777,372,
Mon May 15 01:13:14 +0000 2017,863925204606746625,i'd. pet me,2931,763,
Sun May 14 22:53:22 +0000 2017,863890006410235904,give. a mom. a hug today. say it's from me,2038,337,
Sun May 14 00:15:49 +0000 2017,863548366810120192,at the end. of the day. all. that matters. is the amount. of peanut butter. one. has consumed,2367,574,
Sat May 13 22:54:34 +0000 2017,863527920706494464,i. borked a bit. sniffed him thoroughly. turns out. he's also. a very. good dog,2161,224,
Sat May 13 22:51:44 +0000 2017,863527206215184385,another dog. has entered. my residence. i must. preserve the homeland,2812,426,
Sat May 13 20:16:08 +0000 2017,863488048364957701,where. is. my hat. i'll be addressing. my hooman soon. about this. injustice https://t.co/mLepVraAQc,589,26,
Sat May 13 03:58:51 +0000 2017,863242110014812160,hi. me again. i love you,4221,1342,
Fri May 12 23:27:57 +0000 2017,863173932412698625,good boy? check. great boy? checkmate. the best boy? perhaps. one day,2652,502,
Fri May 12 16:21:06 +0000 2017,863066512948686849,Quinn. do not worry. i will share. my hips. with you. if the goal. is not met https://t.co/cs3Kw6gVQN,978,84,
Fri May 12 13:24:36 +0000 2017,863022095994937347,please. don't lint roll. my hair. off of you. that. was a gift,30543,10042,
Fri May 12 00:51:15 +0000 2017,862832511210188800,in my opinion. which i value. puddles. are the best thing. that exist,2117,336,
Thu May 11 20:12:18 +0000 2017,862762308002512904,squirrels. are so fast,2529,568,
Thu May 11 17:42:17 +0000 2017,862724554166333441,"listen. closely. i need the following:

•pats (noggin-bound)
5. watermelons
1. all the sticks
b. a left shoe
12) another pat
5. a gameplan",2891,562,
Thu May 11 16:50:34 +0000 2017,862711542026035200,i. can't sing. but if i could. i'd never stop,1672,318,
Wed May 10 19:59:00 +0000 2017,862396572226777088,do not. i repeat. DO NOT. take. my ball. only throw,3283,845,
Wed May 10 03:16:19 +0000 2017,862144241782444038,good. night. don't let. the bed bugs. bamboozle,1856,376,
Wed May 10 00:44:59 +0000 2017,862106154519977984,a thing. to remember: good things. are good. BUT. bad things. are not good. i think,1562,291,
Tue May 09 22:35:10 +0000 2017,862073485811699712,i. think i'd make. a good. fbi director,2718,631,
Tue May 09 03:01:19 +0000 2017,861778077407379456,what if. what. if. people see them? oh man. should've thought. about that,1034,62,
Tue May 09 02:46:31 +0000 2017,861774354811686914,every time. i hit the blue button. when i've. completed. my thought. I get nervous. i. don't know. where my thought. goes,1748,196,
Mon May 08 22:16:06 +0000 2017,861706300668989440,i. just woke up. from an afternoon. snooze. stretched so big. yawned. thrice. i love you,2444,415,
Mon May 08 19:14:11 +0000 2017,861660519329013760,"dogs. good because:

9. soft
d. warm yes
4. we zoom
• we bork
4. but only. to protec
a. soft
2. we love
7. we listen
b. we love. some more",8919,3424,
Mon May 08 02:42:09 +0000 2017,861410865878269952,another day. another dollar. just kidding. i have. no money,3023,1280,
Sun May 07 19:46:33 +0000 2017,861306277502255105,sometimes. i cross my front legs. when I lay down. to feel. fancy,3712,808,
